Date,open_adj,high_adj,low_adj,close_adj,volume
1999-03-10,43.127067,43.153428,42.415312,43.074345,5232000
1999-03-11,43.390674,43.641106,42.441668,43.285229,9688600
1999-03-12,43.127077,43.153438,41.888096,42.230793,8743600
1999-03-15,42.547103,43.496109,42.098961,43.443386,6369000
1999-03-16,43.627937,43.996995,43.153433,43.812466,4905800
1999-03-17,43.812475,43.865198,43.364333,43.49614,3965000
1999-03-18,43.443404,44.366049,43.430223,44.339687,4848400
1999-03-19,44.919626,44.919626,43.179781,43.206142,7160400
1999-03-22,43.390687,43.496132,42.599848,42.678932,5024800
1999-03-23,42.441664,42.599832,41.097239,41.176323,10962400
1999-03-24,41.545381,42.599832,40.91271,42.573471,8447000
1999-03-25,43.232512,44.128796,42.949128,44.128796,8133800
1999-03-26,43.759731,44.260595,43.469756,43.654285,8256200
1999-03-29,44.181492,45.262304,43.917879,45.235943,5113800
1999-03-30,45.183241,45.552299,44.735099,44.919628,4940600
1999-03-31,45.657737,45.71046,44.128783,44.26059,8256600
1999-04-01,45.552316,45.605039,44.445142,45.183258,8715800
1999-04-05,45.914761,46.883538,45.631377,46.817635,5697200
1999-04-06,46.764917,47.42395,46.369498,46.909904,7522400
1999-04-07,47.344879,47.450324,45.420505,46.422234,11923600
1999-04-08,46.343129,47.015342,45.394123,46.791271,7952400
1999-04-09,46.712191,47.186694,46.580385,47.081249,4946800
1999-04-12,45.974081,47.081255,45.921358,46.764919,10934000
1999-04-13,47.054893,47.160338,45.76319,46.132248,9962200
1999-04-14,46.712189,46.764911,44.293541,44.550564,21253800
1999-04-15,44.708756,45.229392,43.127079,45.156898,17650600
1999-04-16,45.051421,45.051421,43.601551,43.838802,17274000
1999-04-19,44.128789,44.497847,41.341083,41.782635,19460600
1999-04-20,41.59812,43.074352,41.2027,42.731655,17413600
1999-04-21,43.127073,44.866918,42.547125,44.840557,10940400
1999-04-22,45.262319,46.184964,44.965755,46.053158,13630600
1999-04-23,45.81592,47.002178,45.341417,46.659481,7064400
1999-04-26,46.97582,48.082995,46.824243,47.733707,5421000
1999-04-27,48.08296,48.320211,46.402429,47.002148,16482800
1999-04-28,46.60673,46.764898,45.189812,45.394112,7676800
1999-04-29,45.183246,45.446858,44.076071,45.025078,19148200
1999-04-30,45.657722,45.894973,43.706988,45.315025,15295200
1999-05-03,45.183242,45.367771,44.31991,45.077797,11109800
1999-05-04,45.15687,45.868625,44.102419,44.366032,15428400
1999-05-05,44.392397,45.710461,43.047971,45.710461,12642600
1999-05-06,45.28869,45.684109,43.627929,44.049709,15173400
1999-05-07,44.445129,44.814187,43.496123,44.682381,16430400
1999-05-10,44.972352,45.433675,44.445126,45.13052,10604200
1999-05-11,45.499592,46.079541,45.235979,45.842289,8800800
1999-05-12,46.053155,46.949439,44.70873,46.791271,12507400
1999-05-13,47.16034,47.239424,45.71047,45.92136,9864000
1999-05-14,45.025068,45.552294,44.708733,45.05143,12205400
1999-05-17,44.656005,46.000431,44.214454,45.862034,9906800
1999-05-18,45.815921,46.079534,45.130527,45.657753,9267800
1999-05-19,45.84226,46.316763,45.130505,46.290401,7985600
1999-05-20,46.389277,46.389277,44.945996,45.01849,5997200
1999-05-21,45.156889,45.288696,44.36605,44.603302,10958600
1999-05-24,44.682372,44.761456,43.179779,43.469753,9569800
1999-05-25,43.417052,44.049723,41.861736,42.046265,17771200
1999-05-26,42.599847,43.390686,41.281783,43.219337,26772000
1999-05-27,43.047961,43.805848,42.494374,43.179768,23334800
1999-05-28,43.443414,44.128807,42.889827,43.891556,12969800
1999-06-01,43.812452,44.023342,42.678917,42.916168,6960200
1999-06-02,42.889817,43.865184,41.815594,43.641113,11996600
1999-06-03,43.970636,43.970636,42.758016,43.021629,11147800
1999-06-04,43.337958,44.491265,43.337958,44.339687,12987200
1999-06-07,44.649422,45.545705,44.550567,45.262321,11491800
1999-06-08,45.367776,45.578666,43.898134,44.128796,8134800
1999-06-09,44.286957,44.992121,44.260596,44.866905,8384400
1999-06-10,44.392409,44.656022,43.819051,44.352867,9392400
1999-06-11,44.656028,44.70216,43.285241,43.68066,16567600
1999-06-14,43.838819,43.838819,42.758006,42.856861,14136800
1999-06-15,42.962323,43.753162,42.837107,43.49614,9147800
1999-06-16,44.576926,45.730232,44.524204,45.730232,15060200
1999-06-17,45.130505,46.448569,45.130505,46.237679,16278200
1999-06-18,45.815907,46.580384,45.736823,46.448578,5392800
1999-06-21,46.764927,47.865511,46.685843,47.839149,10565200
1999-06-22,47.555744,48.162053,46.395847,46.395847,10862800
1999-06-23,46.402456,47.239427,46.105892,47.127392,9607000
1999-06-24,47.107617,47.133979,45.974082,46.191563,14988800
1999-06-25,46.501306,46.870364,45.710467,46.132248,8635600
1999-06-28,46.527668,47.292145,46.145429,47.226242,7666200
1999-06-29,47.186711,48.056634,46.949459,47.872105,9000400
1999-06-30,47.918227,50.560946,47.351459,48.61021,19467600
1999-07-01,48.768376,49.216517,47.924815,48.939724,6822600
1999-07-02,48.926541,49.611934,48.926541,49.559212,3302000
1999-07-06,49.822803,50.323667,48.979242,49.242855,8794800
1999-07-07,49.216504,49.532839,48.873807,49.321949,10520000
1999-07-08,49.321974,50.185307,49.084723,49.981007,11225000
1999-07-09,50.165522,50.53458,49.796464,50.481857,4206800
1999-07-12,50.666404,50.930017,49.928288,50.218262,7816200
1999-07-13,49.981007,50.165536,49.585587,49.981007,6230000
1999-07-14,50.481859,50.930001,49.770105,50.831146,6909400
1999-07-15,51.009068,51.299042,50.725684,51.299042,6539800
1999-07-16,51.325422,52.063538,51.305651,51.773563,4913800
1999-07-19,51.984473,51.984473,51.042057,51.246357,6833000
1999-07-20,50.620269,50.692762,49.137446,49.269253,14837400
